vendorId,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,ratecodeid,store_and_fwd_flag,pulocationid,dolocationid,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1.0,2019-01-06 16:36:26.000000,2019-01-06 16:39:13.000000,4.0,0.6,1.0,N,137.0,137.0,1.0,4.0,1.0,0.5,1.0,0.0,0.3,6.8,
1.0,2019-01-06 16:50:49.000000,2019-01-06 17:02:44.000000,1.0,3.9,1.0,N,113.0,88.0,1.0,14.0,1.0,0.5,3.95,0.0,0.3,19.75,
2.0,2019-01-06 16:01:23.000000,2019-01-06 16:10:19.000000,1.0,1.36,1.0,N,234.0,233.0,1.0,7.5,0.0,0.5,1.66,0.0,0.3,9.96,
2.0,2019-01-06 16:29:23.000000,2019-01-06 16:37:54.000000,1.0,1.52,1.0,N,262.0,236.0,1.0,8.0,0.0,0.5,1.76,0.0,0.3,10.56,
2.0,2019-01-06 16:45:14.000000,2019-01-06 16:54:55.000000,1.0,1.82,1.0,N,263.0,239.0,1.0,9.0,0.0,0.5,1.96,0.0,0.3,11.76,
2.0,2019-01-06 16:57:25.000000,2019-01-06 17:08:56.000000,1.0,1.98,1.0,N,239.0,230.0,1.0,9.5,0.0,0.5,2.06,0.0,0.3,12.36,
2.0,2019-01-06 16:06:56.000000,2019-01-06 16:13:22.000000,1.0,0.78,1.0,N,237.0,237.0,1.0,6.0,0.0,0.5,1.36,0.0,0.3,8.16,
2.0,2019-01-06 16:19:11.000000,2019-01-06 16:26:33.000000,1.0,1.5,1.0,N,141.0,262.0,1.0,7.5,0.0,0.5,2.08,0.0,0.3,10.38,
2.0,2019-01-06 16:22:20.000000,2019-01-06 16:30:53.000000,1.0,1.06,1.0,N,140.0,237.0,2.0,7.5,0.0,0.5,0.0,0.0,0.3,8.3,
2.0,2019-01-06 16:39:40.000000,2019-01-06 16:42:54.000000,1.0,0.73,1.0,N,236.0,236.0,1.0,4.5,0.0,0.5,0.8,0.0,0.3,6.1,
2.0,2019-01-06 16:51:16.000000,2019-01-06 17:05:48.000000,1.0,1.96,1.0,N,43.0,162.0,2.0,11.0,0.0,0.5,0.0,0.0,0.3,11.8,
2.0,2019-01-06 16:17:39.000000,2019-01-06 16:29:48.000000,1.0,0.78,1.0,N,161.0,230.0,1.0,8.5,0.0,0.5,1.86,0.0,0.3,11.16,
2.0,2019-01-06 16:45:39.000000,2019-01-06 16:55:39.000000,1.0,1.39,1.0,N,161.0,237.0,2.0,8.5,0.0,0.5,0.0,0.0,0.3,9.3,
2.0,2019-01-06 16:56:20.000000,2019-01-06 17:16:47.000000,1.0,3.0,1.0,N,237.0,186.0,1.0,15.0,0.0,0.5,2.0,0.0,0.3,17.8,
2.0,2019-01-06 16:47:45.000000,2019-01-06 17:06:33.000000,1.0,6.2,1.0,N,138.0,112.0,1.0,20.5,0.0,0.5,4.26,0.0,0.3,25.56,
2.0,2019-01-06 16:28:59.000000,2019-01-06 16:39:25.000000,5.0,1.77,1.0,N,234.0,211.0,1.0,8.5,0.0,0.5,1.4,0.0,0.3,10.7,
2.0,2019-01-06 16:42:19.000000,2019-01-06 17:02:54.000000,5.0,3.29,1.0,N,144.0,48.0,2.0,15.0,0.0,0.5,0.0,0.0,0.3,15.8,
2.0,2019-01-06 16:25:33.000000,2019-01-06 16:32:07.000000,1.0,1.46,1.0,N,211.0,261.0,2.0,6.5,0.0,0.5,0.0,0.0,0.3,7.3,
2.0,2019-01-06 16:36:47.000000,2019-01-06 16:48:26.000000,2.0,2.39,1.0,N,13.0,249.0,1.0,10.5,0.0,0.5,3.39,0.0,0.3,14.69,
1.0,2019-01-06 16:16:14.000000,2019-01-06 16:27:12.000000,3.0,1.9,1.0,N,50.0,237.0,1.0,9.5,0.0,0.5,2.05,0.0,0.3,12.35,
1.0,2019-01-06 16:28:27.000000,2019-01-06 16:42:39.000000,4.0,1.7,1.0,N,237.0,161.0,2.0,10.5,0.0,0.5,0.0,0.0,0.3,11.3,
1.0,2019-01-06 16:51:45.000000,2019-01-06 16:57:01.000000,1.0,1.1,1.0,N,234.0,114.0,1.0,5.5,0.0,0.5,1.85,0.0,0.3,8.15,
2.0,2019-01-06 16:40:31.000000,2019-01-06 16:47:34.000000,1.0,1.12,1.0,N,68.0,234.0,1.0,6.5,0.0,0.5,1.46,0.0,0.3,8.76,
2.0,2019-01-06 16:53:48.000000,2019-01-06 17:15:40.000000,1.0,2.62,1.0,N,113.0,48.0,2.0,15.0,0.0,0.5,0.0,0.0,0.3,15.8,
2.0,2019-01-06 16:16:09.000000,2019-01-06 16:22:39.000000,2.0,1.27,1.0,N,236.0,239.0,1.0,6.5,0.0,0.5,0.73,0.0,0.3,8.03,
2.0,2019-01-06 16:24:57.000000,2019-01-06 16:50:15.000000,1.0,6.39,1.0,N,239.0,232.0,1.0,24.5,0.0,0.5,5.06,0.0,0.3,30.36,
1.0,2019-01-06 16:01:03.000000,2019-01-06 16:20:53.000000,2.0,2.9,1.0,N,186.0,79.0,1.0,14.0,0.0,0.5,3.7,0.0,0.3,18.5,
1.0,2019-01-06 16:22:58.000000,2019-01-06 16:43:49.000000,2.0,5.1,1.0,N,79.0,75.0,1.0,18.0,0.0,0.5,3.75,0.0,0.3,22.55,
2.0,2019-01-06 16:52:37.000000,2019-01-06 17:09:46.000000,2.0,4.77,1.0,N,13.0,100.0,2.0,16.5,0.0,0.5,0.0,0.0,0.3,17.3,
2.0,2019-01-06 16:27:29.000000,2019-01-06 16:32:52.000000,1.0,1.16,1.0,N,170.0,107.0,1.0,6.0,0.0,0.5,1.36,0.0,0.3,8.16,
2.0,2019-01-06 16:39:14.000000,2019-01-06 16:45:38.000000,1.0,1.0,1.0,N,148.0,4.0,1.0,6.5,0.0,0.5,1.82,0.0,0.3,9.12,
2.0,2019-01-06 16:55:46.000000,2019-01-06 17:12:11.000000,1.0,3.12,1.0,N,137.0,142.0,1.0,13.5,0.0,0.5,1.0,0.0,0.3,15.3,
2.0,2019-01-06 16:46:49.000000,2019-01-06 17:01:58.000000,3.0,1.77,1.0,N,68.0,161.0,1.0,11.0,0.0,0.5,2.36,0.0,0.3,14.16,
1.0,2019-01-06 16:10:06.000000,2019-01-06 16:17:03.000000,2.0,0.8,1.0,N,234.0,68.0,1.0,6.5,0.0,0.5,1.8,0.0,0.3,9.1,
1.0,2019-01-06 16:21:32.000000,2019-01-06 16:42:20.000000,4.0,3.7,1.0,N,246.0,141.0,2.0,16.0,0.0,0.5,0.0,0.0,0.3,16.8,
2.0,2019-01-06 16:16:05.000000,2019-01-06 16:21:29.000000,1.0,1.05,1.0,N,41.0,166.0,1.0,6.0,0.0,0.5,2.0,0.0,0.3,8.8,
2.0,2019-01-06 16:30:42.000000,2019-01-06 16:40:21.000000,1.0,1.57,1.0,N,166.0,238.0,1.0,8.5,0.0,0.5,1.86,0.0,0.3,11.16,
2.0,2019-01-06 16:48:56.000000,2019-01-06 17:01:00.000000,1.0,2.01,1.0,N,238.0,41.0,1.0,10.0,0.0,0.5,0.0,0.0,0.3,10.8,
1.0,2019-01-06 16:04:36.000000,2019-01-06 16:17:24.000000,2.0,2.4,1.0,N,262.0,142.0,1.0,11.0,0.0,0.5,2.35,0.0,0.3,14.15,
1.0,2019-01-06 16:26:07.000000,2019-01-06 16:30:24.000000,1.0,1.1,1.0,N,238.0,239.0,1.0,5.5,0.0,0.5,1.89,0.0,0.3,8.19,
1.0,2019-01-06 16:42:09.000000,2019-01-06 16:46:20.000000,2.0,0.9,1.0,N,239.0,142.0,1.0,5.0,0.0,0.5,0.87,0.0,0.3,6.67,
1.0,2019-01-06 16:48:35.000000,2019-01-06 16:56:15.000000,3.0,1.6,1.0,N,142.0,236.0,2.0,7.5,0.0,0.5,0.0,0.0,0.3,8.3,
1.0,2019-01-06 16:59:08.000000,2019-01-06 17:04:41.000000,1.0,1.0,1.0,N,236.0,75.0,1.0,6.0,0.0,0.5,1.7,0.0,0.3,8.5,
1.0,2019-01-06 16:00:59.000000,2019-01-06 16:12:58.000000,2.0,2.1,1.0,N,239.0,236.0,2.0,10.5,0.0,0.5,0.0,0.0,0.3,11.3,
1.0,2019-01-06 16:29:13.000000,2019-01-06 16:41:25.000000,1.0,1.4,1.0,N,162.0,50.0,1.0,9.5,0.0,0.5,2.05,0.0,0.3,12.35,
2.0,2019-01-06 16:13:48.000000,2019-01-06 16:33:25.000000,1.0,2.57,1.0,N,236.0,164.0,1.0,14.0,0.0,0.5,2.5,0.0,0.3,17.3,
2.0,2019-01-06 16:52:16.000000,2019-01-06 16:55:21.000000,1.0,0.44,1.0,N,114.0,211.0,2.0,4.0,0.0,0.5,0.0,0.0,0.3,4.8,
2.0,2019-01-06 16:22:35.000000,2019-01-06 16:35:34.000000,1.0,2.47,1.0,N,33.0,195.0,1.0,11.0,0.0,0.5,2.36,0.0,0.3,14.16,
2.0,2019-01-06 16:50:33.000000,2019-01-06 16:57:06.000000,1.0,1.08,1.0,N,33.0,52.0,1.0,6.0,0.0,0.5,1.7,0.0,0.3,8.5,
2.0,2019-01-06 16:06:40.000000,2019-01-06 16:32:34.000000,2.0,7.44,1.0,N,161.0,13.0,1.0,25.0,0.0,0.5,5.16,0.0,0.3,30.96,
2.0,2019-01-06 16:34:18.000000,2019-01-06 17:00:05.000000,2.0,6.65,1.0,N,13.0,238.0,1.0,24.5,0.0,0.5,5.06,0.0,0.3,30.36,
1.0,2019-01-06 16:24:23.000000,2019-01-06 16:24:23.000000,1.0,0.0,1.0,Y,132.0,264.0,2.0,26.0,1.0,0.5,0.0,0.0,0.3,27.8,
2.0,2019-01-06 16:46:11.000000,2019-01-06 16:56:39.000000,3.0,1.17,1.0,N,230.0,68.0,1.0,8.0,0.0,0.5,1.76,0.0,0.3,10.56,
2.0,2019-01-06 17:00:53.000000,2019-01-06 17:15:03.000000,1.0,2.28,1.0,N,68.0,142.0,1.0,11.5,0.0,0.5,2.46,0.0,0.3,14.76,
1.0,2019-01-06 16:12:20.000000,2019-01-06 16:18:04.000000,1.0,0.4,1.0,N,236.0,236.0,1.0,5.5,0.0,0.5,0.95,0.0,0.3,7.25,
1.0,2019-01-06 16:16:07.000000,2019-01-06 17:34:43.000000,1.0,13.1,1.0,N,113.0,79.0,4.0,54.5,0.0,0.5,0.0,0.0,0.3,55.3,
2.0,2019-01-06 16:53:34.000000,2019-01-06 17:00:43.000000,6.0,1.67,1.0,N,238.0,41.0,1.0,8.0,0.0,0.5,2.64,0.0,0.3,11.44,
2.0,2019-01-06 16:29:01.000000,2019-01-06 16:39:25.000000,1.0,1.41,1.0,N,158.0,234.0,1.0,8.0,0.0,0.5,1.76,0.0,0.3,10.56,
2.0,2019-01-06 16:03:08.000000,2019-01-06 16:10:06.000000,1.0,0.95,1.0,N,236.0,262.0,1.0,6.0,0.0,0.5,1.0,0.0,0.3,7.8,
2.0,2019-01-06 16:31:56.000000,2019-01-06 16:40:30.000000,1.0,1.33,1.0,N,237.0,263.0,1.0,7.5,0.0,0.5,1.66,0.0,0.3,9.96,
2.0,2019-01-06 16:50:54.000000,2019-01-06 16:57:52.000000,1.0,1.7,1.0,N,237.0,239.0,1.0,7.5,0.0,0.5,1.66,0.0,0.3,9.96,
2.0,2019-01-06 17:00:17.000000,2019-01-06 17:11:24.000000,1.0,2.02,1.0,N,238.0,41.0,2.0,10.0,0.0,0.5,0.0,0.0,0.3,10.8,
2.0,2019-01-06 16:02:46.000000,2019-01-06 16:23:11.000000,1.0,2.44,1.0,N,100.0,142.0,1.0,14.0,0.0,0.5,3.7,0.0,0.3,18.5,
2.0,2019-01-06 16:30:38.000000,2019-01-06 16:39:32.000000,1.0,1.42,1.0,N,239.0,143.0,1.0,8.0,0.0,0.5,1.76,0.0,0.3,10.56,
2.0,2019-01-06 16:44:55.000000,2019-01-06 16:55:14.000000,1.0,2.47,1.0,N,48.0,236.0,1.0,10.0,0.0,0.5,2.16,0.0,0.3,12.96,
1.0,2019-01-06 16:45:12.000000,2019-01-06 16:55:03.000000,2.0,2.1,1.0,N,158.0,261.0,1.0,9.5,0.0,0.5,2.05,0.0,0.3,12.35,
1.0,2019-01-06 16:38:14.000000,2019-01-06 16:44:25.000000,1.0,1.2,1.0,N,100.0,48.0,1.0,6.5,0.0,0.5,1.45,0.0,0.3,8.75,
1.0,2019-01-06 16:48:17.000000,2019-01-06 16:51:02.000000,1.0,0.6,1.0,N,50.0,50.0,2.0,4.0,0.0,0.5,0.0,0.0,0.3,4.8,
1.0,2019-01-06 16:54:46.000000,2019-01-06 17:02:36.000000,1.0,0.8,1.0,N,246.0,186.0,2.0,7.0,0.0,0.5,0.0,0.0,0.3,7.8,
1.0,2019-01-06 16:10:46.000000,2019-01-06 16:22:36.000000,1.0,0.6,1.0,N,141.0,140.0,1.0,8.0,0.0,0.5,1.7,0.0,0.3,10.5,
2.0,2019-01-06 16:08:00.000000,2019-01-06 16:19:05.000000,5.0,1.59,1.0,N,162.0,236.0,1.0,9.5,0.0,0.5,2.58,0.0,0.3,12.88,
2.0,2019-01-06 16:22:58.000000,2019-01-06 16:44:01.000000,5.0,4.07,1.0,N,236.0,116.0,1.0,16.5,0.0,0.5,3.46,0.0,0.3,20.76,
2.0,2019-01-06 16:55:04.000000,2019-01-06 16:57:52.000000,5.0,0.51,1.0,N,166.0,24.0,1.0,4.0,0.0,0.5,1.0,0.0,0.3,5.8,
2.0,2019-01-06 16:16:48.000000,2019-01-06 16:28:40.000000,2.0,1.81,1.0,N,68.0,164.0,1.0,9.5,0.0,0.5,2.06,0.0,0.3,12.36,
2.0,2019-01-06 16:33:05.000000,2019-01-06 16:44:02.000000,1.0,1.65,1.0,N,170.0,249.0,1.0,8.5,0.0,0.5,1.86,0.0,0.3,11.16,
2.0,2019-01-06 16:45:43.000000,2019-01-06 16:51:56.000000,6.0,1.19,1.0,N,249.0,231.0,1.0,6.0,0.0,0.5,0.68,0.0,0.3,7.48,
1.0,2019-01-06 16:10:32.000000,2019-01-06 16:24:03.000000,0.0,1.6,1.0,N,233.0,186.0,1.0,9.5,0.0,0.5,0.0,0.0,0.3,10.3,
2.0,2019-01-06 16:33:14.000000,2019-01-06 16:44:32.000000,1.0,1.27,1.0,N,186.0,230.0,2.0,8.5,0.0,0.5,0.0,0.0,0.3,9.3,
2.0,2019-01-06 16:49:20.000000,2019-01-06 17:12:26.000000,1.0,3.69,1.0,N,43.0,79.0,1.0,16.5,0.0,0.5,3.46,0.0,0.3,20.76,
1.0,2019-01-06 16:03:04.000000,2019-01-06 16:10:37.000000,1.0,1.2,1.0,N,237.0,162.0,1.0,7.0,0.0,0.5,0.8,0.0,0.3,8.6,
1.0,2019-01-06 16:14:08.000000,2019-01-06 16:19:47.000000,1.0,0.9,1.0,N,162.0,48.0,2.0,6.0,0.0,0.5,0.0,0.0,0.3,6.8,
1.0,2019-01-06 16:55:47.000000,2019-01-06 17:05:52.000000,1.0,1.5,1.0,N,234.0,161.0,1.0,8.5,0.0,0.5,1.85,0.0,0.3,11.15,
2.0,2019-01-06 16:05:12.000000,2019-01-06 16:14:05.000000,2.0,0.63,1.0,N,68.0,164.0,2.0,7.0,0.0,0.5,0.0,0.0,0.3,7.8,
2.0,2019-01-06 16:25:27.000000,2019-01-06 16:38:05.000000,2.0,1.96,1.0,N,170.0,148.0,1.0,9.5,0.0,0.5,2.06,0.0,0.3,12.36,
2.0,2019-01-06 16:50:48.000000,2019-01-06 16:55:13.000000,1.0,0.72,1.0,N,232.0,79.0,1.0,5.0,0.0,0.5,1.16,0.0,0.3,8.91,
1.0,2019-01-06 16:17:16.000000,2019-01-06 16:23:04.000000,1.0,1.0,1.0,N,161.0,233.0,1.0,5.5,0.0,0.5,1.25,0.0,0.3,7.55,
1.0,2019-01-06 16:32:29.000000,2019-01-06 16:43:30.000000,1.0,1.3,1.0,N,162.0,43.0,1.0,8.5,0.0,0.5,2.0,0.0,0.3,11.3,
1.0,2019-01-06 16:47:44.000000,2019-01-06 17:00:01.000000,1.0,1.5,1.0,N,163.0,186.0,1.0,9.0,0.0,0.5,1.95,0.0,0.3,11.75,
1.0,2019-01-06 16:17:48.000000,2019-01-06 16:20:56.000000,1.0,1.0,1.0,N,166.0,151.0,2.0,5.0,0.0,0.5,0.0,0.0,0.3,5.8,
1.0,2019-01-06 16:23:56.000000,2019-01-06 16:29:54.000000,2.0,1.5,1.0,N,166.0,116.0,4.0,7.0,0.0,0.5,0.0,0.0,0.3,7.8,
1.0,2019-01-06 16:38:37.000000,2019-01-06 16:42:39.000000,1.0,0.8,1.0,N,116.0,152.0,2.0,5.0,0.0,0.5,0.0,0.0,0.3,5.8,
2.0,2019-01-06 16:15:35.000000,2019-01-06 16:40:22.000000,1.0,6.75,1.0,N,48.0,42.0,2.0,23.5,0.0,0.5,0.0,0.0,0.3,24.3,
2.0,2019-01-06 13:20:50.000000,2019-01-06 13:28:57.000000,1.0,0.81,1.0,N,264.0,264.0,1.0,7.0,0.0,0.5,1.56,0.0,0.3,9.36,
1.0,2019-01-06 16:03:23.000000,2019-01-06 16:09:27.000000,1.0,1.2,1.0,N,125.0,68.0,1.0,6.5,0.0,0.5,0.0,0.0,0.3,7.3,
1.0,2019-01-06 16:13:28.000000,2019-01-06 16:28:35.000000,1.0,1.5,1.0,N,68.0,107.0,2.0,10.5,0.0,0.5,0.0,0.0,0.3,11.3,
1.0,2019-01-06 16:35:18.000000,2019-01-06 16:47:05.000000,1.0,1.8,1.0,N,90.0,211.0,1.0,9.5,0.0,0.5,3.05,0.0,0.3,13.35,
1.0,2019-01-06 16:56:31.000000,2019-01-06 17:11:10.000000,1.0,2.9,1.0,N,249.0,261.0,1.0,12.5,0.0,0.5,2.66,0.0,0.3,15.96,
2.0,2019-01-06 16:43:33.000000,2019-01-06 16:58:42.000000,2.0,3.31,1.0,N,261.0,68.0,1.0,13.5,0.0,0.5,2.86,0.0,0.3,17.16,
1.0,2019-01-06 16:01:05.000000,2019-01-06 16:22:29.000000,4.0,5.2,1.0,N,87.0,246.0,2.0,20.0,0.0,0.5,0.0,0.0,0.3,20.8,
1.0,2019-01-06 16:34:47.000000,2019-01-06 16:56:39.000000,1.0,2.9,1.0,N,246.0,79.0,1.0,16.0,0.0,0.5,3.36,0.0,0.3,20.16,
2.0,2019-01-06 16:07:46.000000,2019-01-06 16:25:21.000000,1.0,3.46,1.0,N,144.0,161.0,1.0,14.0,0.0,0.5,4.44,0.0,0.3,19.24,
2.0,2019-01-06 16:30:39.000000,2019-01-06 16:45:04.000000,1.0,1.04,1.0,N,161.0,48.0,1.0,10.0,0.0,0.5,2.16,0.0,0.3,12.96,
2.0,2019-01-06 16:47:33.000000,2019-01-06 17:04:17.000000,1.0,1.65,1.0,N,230.0,137.0,1.0,11.5,0.0,0.5,2.46,0.0,0.3,14.76,
2.0,2019-01-06 16:02:39.000000,2019-01-06 16:11:29.000000,2.0,0.98,1.0,N,186.0,137.0,1.0,7.0,0.0,0.5,1.56,0.0,0.3,9.36,
2.0,2019-01-06 16:33:12.000000,2019-01-06 16:39:12.000000,3.0,0.94,1.0,N,234.0,114.0,2.0,6.0,0.0,0.5,0.0,0.0,0.3,6.8,
2.0,2019-01-06 16:43:56.000000,2019-01-06 16:47:35.000000,2.0,0.71,1.0,N,211.0,231.0,1.0,4.5,0.0,0.5,1.06,0.0,0.3,6.36,
1.0,2019-01-06 16:09:55.000000,2019-01-06 16:26:59.000000,1.0,2.7,1.0,N,255.0,49.0,1.0,13.0,0.0,0.5,2.75,0.0,0.3,16.55,
1.0,2019-01-06 16:45:36.000000,2019-01-06 17:03:25.000000,1.0,2.0,1.0,N,148.0,249.0,1.0,12.0,0.0,0.5,3.8,0.0,0.3,16.6,
2.0,2019-01-06 16:17:26.000000,2019-01-06 16:22:30.000000,1.0,0.56,1.0,N,151.0,238.0,1.0,5.0,0.0,0.5,1.16,0.0,0.3,6.96,
2.0,2019-01-06 16:24:23.000000,2019-01-06 16:27:38.000000,1.0,0.53,1.0,N,238.0,239.0,1.0,4.5,0.0,0.5,1.06,0.0,0.3,6.36,
2.0,2019-01-06 16:02:48.000000,2019-01-06 16:14:04.000000,2.0,4.77,1.0,N,12.0,137.0,2.0,15.5,0.0,0.5,0.0,0.0,0.3,16.3,
2.0,2019-01-06 16:23:23.000000,2019-01-06 16:32:51.000000,2.0,0.61,1.0,N,234.0,90.0,1.0,7.0,0.0,0.5,1.56,0.0,0.3,9.36,
2.0,2019-01-06 16:34:37.000000,2019-01-06 16:35:05.000000,2.0,0.14,1.0,N,90.0,234.0,2.0,2.5,0.0,0.5,0.0,0.0,0.3,3.3,
2.0,2019-01-06 16:37:34.000000,2019-01-06 16:56:16.000000,2.0,3.37,1.0,N,234.0,140.0,1.0,14.5,0.0,0.5,1.53,0.0,0.3,16.83,
2.0,2019-01-06 16:24:23.000000,2019-01-06 16:26:44.000000,1.0,0.49,1.0,N,90.0,186.0,1.0,4.0,0.0,0.5,0.96,0.0,0.3,5.76,
2.0,2019-01-06 16:38:25.000000,2019-01-06 16:50:20.000000,1.0,1.75,1.0,N,68.0,162.0,2.0,9.5,0.0,0.5,0.0,0.0,0.3,10.3,
2.0,2019-01-06 16:53:26.000000,2019-01-06 17:00:32.000000,1.0,1.12,1.0,N,161.0,164.0,2.0,6.5,0.0,0.5,0.0,0.0,0.3,7.3,
1.0,2019-01-06 16:19:32.000000,2019-01-06 16:39:38.000000,1.0,3.4,1.0,N,48.0,79.0,2.0,15.0,0.0,0.5,0.0,0.0,0.3,15.8,
1.0,2019-01-06 16:44:00.000000,2019-01-06 16:53:54.000000,2.0,1.6,1.0,N,79.0,170.0,2.0,9.0,0.0,0.5,0.0,0.0,0.3,9.8,
1.0,2019-01-06 16:01:49.000000,2019-01-06 16:21:05.000000,2.0,3.1,1.0,N,68.0,43.0,2.0,14.5,0.0,0.5,0.0,0.0,0.3,15.3,
1.0,2019-01-06 16:51:23.000000,2019-01-06 16:59:27.000000,2.0,1.0,1.0,N,236.0,140.0,1.0,7.0,0.0,0.5,1.55,0.0,0.3,9.35,
1.0,2019-01-06 16:14:49.000000,2019-01-06 16:35:48.000000,1.0,4.1,1.0,N,237.0,226.0,2.0,18.0,0.0,0.5,0.0,0.0,0.3,18.8,
1.0,2019-01-06 16:50:48.000000,2019-01-06 17:03:41.000000,1.0,2.3,1.0,N,229.0,234.0,1.0,10.5,0.0,0.5,1.0,0.0,0.3,12.3,
2.0,2019-01-06 16:09:18.000000,2019-01-06 16:13:58.000000,2.0,0.65,1.0,N,230.0,163.0,2.0,5.0,0.0,0.5,0.0,0.0,0.3,5.8,
2.0,2019-01-06 16:27:56.000000,2019-01-06 16:32:52.000000,2.0,1.03,1.0,N,163.0,237.0,1.0,5.5,0.0,0.5,1.58,0.0,0.3,7.88,
1.0,2019-01-06 16:26:20.000000,2019-01-06 16:45:54.000000,1.0,1.7,1.0,N,230.0,164.0,2.0,13.0,1.0,0.5,0.0,0.0,0.3,14.8,
1.0,2019-01-06 16:52:39.000000,2019-01-06 16:55:45.000000,1.0,0.5,1.0,N,186.0,90.0,1.0,4.0,1.0,0.5,0.87,0.0,0.3,6.67,
1.0,2019-01-06 16:58:10.000000,2019-01-06 17:06:51.000000,1.0,1.7,1.0,Y,90.0,144.0,2.0,7.5,1.0,0.5,0.0,0.0,0.3,9.3,
1.0,2019-01-06 16:44:19.000000,2019-01-06 17:10:45.000000,1.0,11.1,1.0,N,132.0,138.0,1.0,31.0,0.0,0.5,6.35,0.0,0.3,38.15,
2.0,2019-01-06 15:57:21.000000,2019-01-06 16:03:16.000000,5.0,1.01,1.0,N,90.0,68.0,1.0,6.0,0.0,0.5,1.36,0.0,0.3,8.16,
2.0,2019-01-06 16:17:19.000000,2019-01-06 16:32:00.000000,5.0,2.5,1.0,N,161.0,236.0,1.0,12.5,0.0,0.5,2.0,0.0,0.3,15.3,
2.0,2019-01-06 16:37:57.000000,2019-01-06 17:00:05.000000,4.0,6.34,1.0,N,263.0,45.0,1.0,22.5,0.0,0.5,2.0,0.0,0.3,25.3,
2.0,2019-01-06 16:42:41.000000,2019-01-06 17:22:07.000000,2.0,17.13,2.0,N,132.0,162.0,1.0,52.0,0.0,0.5,11.71,5.76,0.3,70.27,
1.0,2019-01-06 16:17:53.000000,2019-01-06 16:31:47.000000,2.0,1.8,1.0,N,238.0,262.0,1.0,10.5,0.0,0.5,2.8,0.0,0.3,14.1,
1.0,2019-01-06 16:40:05.000000,2019-01-06 16:43:59.000000,1.0,0.6,1.0,N,263.0,262.0,1.0,4.5,0.0,0.5,1.0,0.0,0.3,6.3,
1.0,2019-01-06 16:49:32.000000,2019-01-06 16:53:52.000000,1.0,0.8,1.0,N,262.0,263.0,1.0,5.0,0.0,0.5,1.15,0.0,0.3,6.95,
1.0,2019-01-06 16:34:03.000000,2019-01-06 16:50:21.000000,1.0,2.5,1.0,N,239.0,229.0,1.0,12.5,0.0,0.5,1.5,0.0,0.3,14.8,
1.0,2019-01-06 16:56:39.000000,2019-01-06 17:00:51.000000,1.0,0.8,1.0,N,237.0,163.0,2.0,5.0,0.0,0.5,0.0,0.0,0.3,5.8,
2.0,2019-01-06 16:55:29.000000,2019-01-06 17:02:01.000000,5.0,0.89,1.0,N,129.0,129.0,2.0,6.0,0.0,0.5,0.0,0.0,0.3,6.8,
2.0,2019-01-06 15:59:06.000000,2019-01-06 16:06:03.000000,2.0,1.23,1.0,N,48.0,142.0,2.0,7.0,0.0,0.5,0.0,0.0,0.3,7.8,
2.0,2019-01-06 16:10:49.000000,2019-01-06 16:12:31.000000,1.0,0.79,1.0,N,239.0,238.0,1.0,4.0,0.0,0.5,0.96,0.0,0.3,5.76,
2.0,2019-01-06 16:38:08.000000,2019-01-06 16:52:18.000000,2.0,1.92,1.0,N,239.0,263.0,1.0,11.0,0.0,0.5,2.36,0.0,0.3,14.16,
2.0,2019-01-06 16:55:42.000000,2019-01-06 17:09:44.000000,2.0,2.05,1.0,N,262.0,238.0,1.0,11.0,0.0,0.5,1.0,0.0,0.3,12.8,
2.0,2019-01-06 16:15:25.000000,2019-01-06 16:23:01.000000,3.0,0.9,1.0,N,264.0,264.0,2.0,6.5,0.0,0.5,0.0,0.0,0.3,7.3,
2.0,2019-01-06 16:13:25.000000,2019-01-06 16:33:20.000000,4.0,1.7,1.0,N,231.0,148.0,1.0,13.0,0.0,0.5,2.48,0.0,0.3,16.28,
2.0,2019-01-06 16:45:36.000000,2019-01-06 16:52:07.000000,3.0,1.12,1.0,N,144.0,231.0,2.0,6.5,0.0,0.5,0.0,0.0,0.3,7.3,
1.0,2019-01-06 16:29:41.000000,2019-01-06 16:41:53.000000,1.0,2.0,1.0,N,25.0,49.0,1.0,10.0,0.0,0.5,1.0,0.0,0.3,11.8,
1.0,2019-01-06 16:03:38.000000,2019-01-06 16:11:52.000000,1.0,0.6,1.0,N,236.0,237.0,1.0,7.0,0.0,0.5,1.17,0.0,0.3,8.97,
1.0,2019-01-06 16:13:29.000000,2019-01-06 16:39:59.000000,1.0,3.7,1.0,N,237.0,114.0,1.0,18.0,0.0,0.5,1.88,0.0,0.3,20.68,
1.0,2019-01-06 16:01:08.000000,2019-01-06 16:05:21.000000,1.0,0.5,1.0,N,236.0,263.0,1.0,4.5,0.0,0.5,1.3,0.0,0.3,6.6,
1.0,2019-01-06 16:24:40.000000,2019-01-06 16:27:27.000000,1.0,0.6,1.0,N,141.0,236.0,1.0,4.0,0.0,0.5,0.95,0.0,0.3,5.75,
1.0,2019-01-06 16:42:58.000000,2019-01-06 16:45:37.000000,1.0,0.8,1.0,N,236.0,236.0,1.0,4.5,0.0,0.5,1.05,0.0,0.3,6.35,
